address	type	length	references	value
1800fa75a	string	8	0	message
1800fa763	string	9	0	threadId
1800fa76d	string	12	0	callContext
1800fa77a	string	21	0	originatingContextId
1800fa790	string	23	0	originatingContextName
1800fa7a8	string	26	0	originatingContextMessage
1800fa7c3	string	17	0	currentContextId
1800fa7d5	string	19	0	currentContextName
1800fa7e9	string	22	0	currentContextMessage
1800fa800	string	10	0	failureId
1800fa80b	string	13	0	failureCount
1800fa819	string	9	0	function
1800fa832	string	36	0	EspQueryRegistryKeyObjectProperties
1800fa856	string	15	0	PartA_PrivTags
1800fa865	string	13	0	 wilActivity
1800fa874	string	9	0	threadId
1800fa87e	string	17	0	PropertyIdsCount
1800fa890	string	12	0	PropertyIds
1800fa8ac	string	36	0	EspQueryRegistryKeyObjectProperties
1800fa8d0	string	15	0	PartA_PrivTags
1800fa8df	string	13	0	 wilActivity
1800fa8ee	string	8	0	hresult
1800fa8f7	string	9	0	threadId
1800fa910	string	36	0	EspQueryRegistryKeyObjectProperties
1800fa934	string	15	0	PartA_PrivTags
1800fa943	string	16	0	 PartA_PrivTags
1800fa953	string	13	0	 wilActivity
1800fa962	string	8	0	hresult
1800fa96b	string	9	0	fileName
1800fa975	string	11	0	lineNumber
1800fa981	string	7	0	module
1800fa989	string	12	0	failureType
1800fa996	string	8	0	message
1800fa99f	string	9	0	threadId
1800fa9a9	string	12	0	callContext
1800fa9b6	string	21	0	originatingContextId
1800fa9cc	string	23	0	originatingContextName
1800fa9e4	string	26	0	originatingContextMessage
1800fa9ff	string	17	0	currentContextId
1800faa11	string	19	0	currentContextName
1800faa25	string	22	0	currentContextMessage
1800faa3c	string	10	0	failureId
1800faa47	string	13	0	failureCount
1800faa55	string	9	0	function
1800faa6e	string	30	0	EspQueryRegistryKeyProperties
1800faa8c	string	15	0	PartA_PrivTags
1800faa9b	string	13	0	 wilActivity
1800faaaa	string	9	0	threadId
1800faab4	string	17	0	PropertyIdsCount
1800faac6	string	12	0	PropertyIds
1800faae2	string	30	0	EspQueryRegistryKeyProperties
1800fab00	string	15	0	PartA_PrivTags
1800fab0f	string	13	0	 wilActivity
1800fab1e	string	8	0	hresult
1800fab27	string	9	0	threadId
1800fab40	string	30	0	EspQueryRegistryKeyProperties
1800fab5e	string	15	0	PartA_PrivTags
1800fab6d	string	16	0	 PartA_PrivTags
1800fab7d	string	13	0	 wilActivity
1800fab8c	string	8	0	hresult
1800fab95	string	9	0	fileName
1800fab9f	string	11	0	lineNumber
1800fabab	string	7	0	module
1800fabb3	string	12	0	failureType
1800fabc0	string	8	0	message
1800fabc9	string	9	0	threadId
1800fabd3	string	12	0	callContext
1800fabe0	string	21	0	originatingContextId
1800fabf6	string	23	0	originatingContextName
1800fac0e	string	26	0	originatingContextMessage
1800fac29	string	17	0	currentContextId
1800fac3b	string	19	0	currentContextName
1800fac4f	string	22	0	currentContextMessage
1800fac66	string	10	0	failureId
1800fac71	string	13	0	failureCount
1800fac7f	string	9	0	function
1800fac98	string	25	0	EspQueryThreadProperties
1800facb1	string	15	0	PartA_PrivTags
1800facc0	string	13	0	 wilActivity
1800faccf	string	9	0	threadId
1800facd9	string	17	0	PropertyIdsCount
1800faceb	string	12	0	PropertyIds
1800fad07	string	25	0	EspQueryThreadProperties
1800fad20	string	15	0	PartA_PrivTags
1800fad2f	string	13	0	 wilActivity
1800fad3e	string	8	0	hresult
1800fad47	string	9	0	threadId
1800fad60	string	25	0	EspQueryThreadProperties
1800fad79	string	15	0	PartA_PrivTags
1800fad88	string	16	0	 PartA_PrivTags
1800fad98	string	13	0	 wilActivity
1800fada7	string	8	0	hresult
1800fadb0	string	9	0	fileName
1800fadba	string	11	0	lineNumber
1800fadc6	string	7	0	module
1800fadce	string	12	0	failureType
1800faddb	string	8	0	message
1800fade4	string	9	0	threadId
1800fadee	string	12	0	callContext
1800fadfb	string	21	0	originatingContextId
1800fae11	string	23	0	originatingContextName
1800fae29	string	26	0	originatingContextMessage
1800fae44	string	17	0	currentContextId
1800fae56	string	19	0	currentContextName
1800fae6a	string	22	0	currentContextMessage
1800fae81	string	10	0	failureId
1800fae8c	string	13	0	failureCount
1800fae9a	string	9	0	function
1800faeb3	string	26	0	EspQueryProcessProperties
1800faecd	string	15	0	PartA_PrivTags
1800faedc	string	13	0	 wilActivity
1800faeeb	string	9	0	threadId
1800faef5	string	17	0	PropertyIdsCount
1800faf07	string	12	0	PropertyIds
1800faf23	string	26	0	EspQueryProcessProperties
1800faf3d	string	15	0	PartA_PrivTags
1800faf4c	string	13	0	 wilActivity
1800faf5b	string	8	0	hresult
1800faf64	string	9	0	threadId
1800faf7d	string	26	0	EspQueryProcessProperties
1800faf97	string	15	0	PartA_PrivTags
1800fafa6	string	16	0	 PartA_PrivTags
1800fafb6	string	13	0	 wilActivity
1800fafc5	string	8	0	hresult
1800fafce	string	9	0	fileName
1800fafd8	string	11	0	lineNumber
1800fafe4	string	7	0	module
1800fafec	string	12	0	failureType
1800faff9	string	8	0	message
1800fb002	string	9	0	threadId
1800fb00c	string	12	0	callContext
1800fb019	string	21	0	originatingContextId
1800fb02f	string	23	0	originatingContextName
1800fb047	string	26	0	originatingContextMessage
1800fb062	string	17	0	currentContextId
1800fb074	string	19	0	currentContextName
1800fb088	string	22	0	currentContextMessage
1800fb09f	string	10	0	failureId
1800fb0aa	string	13	0	failureCount
1800fb0b8	string	9	0	function
1800fb0d1	string	20	0	EspEnumerateRuleIds
1800fb0e5	string	15	0	PartA_PrivTags
1800fb0f4	string	13	0	 wilActivity
1800fb103	string	8	0	hresult
1800fb10c	string	9	0	threadId
1800fb116	string	11	0	RulesCount
1800fb131	string	20	0	EspEnumerateRuleIds
1800fb145	string	15	0	PartA_PrivTags
1800fb154	string	16	0	 PartA_PrivTags
1800fb164	string	13	0	 wilActivity
1800fb173	string	8	0	hresult
1800fb17c	string	9	0	fileName
1800fb186	string	11	0	lineNumber
1800fb192	string	7	0	module
1800fb19a	string	12	0	failureType
1800fb1a7	string	8	0	message
1800fb1b0	string	9	0	threadId
1800fb1ba	string	12	0	callContext
1800fb1c7	string	21	0	originatingContextId
1800fb1dd	string	23	0	originatingContextName
1800fb1f5	string	26	0	originatingContextMessage
1800fb210	string	17	0	currentContextId
1800fb222	string	19	0	currentContextName
1800fb236	string	22	0	currentContextMessage
1800fb24d	string	10	0	failureId
1800fb258	string	13	0	failureCount
1800fb266	string	9	0	function
1800fb270	string	11	0	RulesCount
1800fb28b	string	20	0	EspEnumerateRuleIds
1800fb29f	string	15	0	PartA_PrivTags
1800fb2ae	string	13	0	 wilActivity
1800fb2bd	string	9	0	threadId
1800fb2c7	string	9	0	ClientId
1800fb2d1	string	9	0	Lifetime
1800fb2ea	string	20	0	EspEnumerateRuleIds
1800fb2fe	string	15	0	PartA_PrivTags
1800fb30d	string	13	0	 wilActivity
1800fb31c	string	8	0	hresult
1800fb325	string	9	0	threadId
1800fb33e	string	20	0	EspEnumerateRuleIds
1800fb352	string	15	0	PartA_PrivTags
1800fb361	string	16	0	 PartA_PrivTags
1800fb371	string	13	0	 wilActivity
1800fb380	string	8	0	hresult
1800fb389	string	9	0	fileName
1800fb393	string	11	0	lineNumber
1800fb39f	string	7	0	module
1800fb3a7	string	12	0	failureType
1800fb3b4	string	8	0	message
1800fb3bd	string	9	0	threadId
1800fb3c7	string	12	0	callContext
1800fb3d4	string	21	0	originatingContextId
1800fb3ea	string	23	0	originatingContextName
1800fb402	string	26	0	originatingContextMessage
1800fb41d	string	17	0	currentContextId
1800fb42f	string	19	0	currentContextName
1800fb443	string	22	0	currentContextMessage
1800fb45a	string	10	0	failureId
1800fb465	string	13	0	failureCount
1800fb473	string	9	0	function
1800fb48c	string	30	0	EspEnumerateAllRulesForClient
1800fb4aa	string	15	0	PartA_PrivTags
1800fb4b9	string	13	0	 wilActivity
1800fb4c8	string	8	0	hresult
1800fb4d1	string	9	0	threadId
1800fb4db	string	11	0	RulesCount
1800fb4f6	string	30	0	EspEnumerateAllRulesForClient
1800fb514	string	15	0	PartA_PrivTags
1800fb523	string	16	0	 PartA_PrivTags
1800fb533	string	13	0	 wilActivity
1800fb542	string	8	0	hresult
1800fb54b	string	9	0	fileName
1800fb555	string	11	0	lineNumber
1800fb561	string	7	0	module
1800fb569	string	12	0	failureType
1800fb576	string	8	0	message
1800fb57f	string	9	0	threadId
1800fb589	string	12	0	callContext
1800fb596	string	21	0	originatingContextId
1800fb5ac	string	23	0	originatingContextName
1800fb5c4	string	26	0	originatingContextMessage
1800fb5df	string	17	0	currentContextId
1800fb5f1	string	19	0	currentContextName
1800fb605	string	22	0	currentContextMessage
1800fb61c	string	10	0	failureId
1800fb627	string	13	0	failureCount
1800fb635	string	9	0	function
1800fb63f	string	11	0	RulesCount
1800fb65a	string	30	0	EspEnumerateAllRulesForClient
1800fb678	string	15	0	PartA_PrivTags
1800fb687	string	13	0	 wilActivity
1800fb696	string	9	0	threadId
1800fb6a0	string	9	0	ClientId
1800fb6b9	string	30	0	EspEnumerateAllRulesForClient
1800fb6d7	string	15	0	PartA_PrivTags
1800fb6e6	string	13	0	 wilActivity
1800fb6f5	string	8	0	hresult
1800fb6fe	string	9	0	threadId
1800fb717	string	30	0	EspEnumerateAllRulesForClient
1800fb735	string	15	0	PartA_PrivTags
1800fb744	string	16	0	 PartA_PrivTags
1800fb754	string	13	0	 wilActivity
1800fb763	string	8	0	hresult
1800fb76c	string	9	0	fileName
1800fb776	string	11	0	lineNumber
1800fb782	string	7	0	module
1800fb78a	string	12	0	failureType
1800fb797	string	8	0	message
1800fb7a0	string	9	0	threadId
1800fb7aa	string	12	0	callContext
1800fb7b7	string	21	0	originatingContextId
1800fb7cd	string	23	0	originatingContextName
1800fb7e5	string	26	0	originatingContextMessage
1800fb800	string	17	0	currentContextId
1800fb812	string	19	0	currentContextName
1800fb826	string	22	0	currentContextMessage
1800fb83d	string	10	0	failureId
1800fb848	string	13	0	failureCount
1800fb856	string	9	0	function
1800fb86f	string	24	0	EspRemoveRulesForClient
1800fb887	string	15	0	PartA_PrivTags
1800fb896	string	13	0	 wilActivity
1800fb8a5	string	9	0	threadId
1800fb8af	string	9	0	ClientId
1800fb8b9	string	9	0	Lifetime
1800fb8d2	string	24	0	EspRemoveRulesForClient
1800fb8ea	string	15	0	PartA_PrivTags
1800fb8f9	string	13	0	 wilActivity
1800fb908	string	8	0	hresult
1800fb911	string	9	0	threadId
1800fb92a	string	24	0	EspRemoveRulesForClient
1800fb942	string	15	0	PartA_PrivTags
1800fb951	string	16	0	 PartA_PrivTags
1800fb961	string	13	0	 wilActivity
1800fb970	string	8	0	hresult
1800fb979	string	9	0	fileName
1800fb983	string	11	0	lineNumber
1800fb98f	string	7	0	module
1800fb997	string	12	0	failureType
1800fb9a4	string	8	0	message
1800fb9ad	string	9	0	threadId
1800fb9b7	string	12	0	callContext
1800fb9c4	string	21	0	originatingContextId
1800fb9da	string	23	0	originatingContextName
1800fb9f2	string	26	0	originatingContextMessage
1800fba0d	string	17	0	currentContextId
1800fba1f	string	19	0	currentContextName
1800fba33	string	22	0	currentContextMessage
1800fba4a	string	10	0	failureId
1800fba55	string	13	0	failureCount
1800fba63	string	9	0	function
1800fba7c	string	27	0	EspRemoveAllRulesForClient
1800fba97	string	15	0	PartA_PrivTags
1800fbaa6	string	13	0	 wilActivity
1800fbab5	string	9	0	threadId
1800fbabf	string	9	0	ClientId
1800fbad8	string	27	0	EspRemoveAllRulesForClient
1800fbaf3	string	15	0	PartA_PrivTags
1800fbb02	string	13	0	 wilActivity
1800fbb11	string	8	0	hresult
1800fbb1a	string	9	0	threadId
1800fbb33	string	27	0	EspRemoveAllRulesForClient
1800fbb4e	string	15	0	PartA_PrivTags
1800fbb5d	string	16	0	 PartA_PrivTags
1800fbb6d	string	13	0	 wilActivity
1800fbb7c	string	8	0	hresult
1800fbb85	string	9	0	fileName
1800fbb8f	string	11	0	lineNumber
1800fbb9b	string	7	0	module
1800fbba3	string	12	0	failureType
1800fbbb0	string	8	0	message
1800fbbb9	string	9	0	threadId
1800fbbc3	string	12	0	callContext
1800fbbd0	string	21	0	originatingContextId
1800fbbe6	string	23	0	originatingContextName
1800fbbfe	string	26	0	originatingContextMessage
1800fbc19	string	17	0	currentContextId
1800fbc2b	string	19	0	currentContextName
1800fbc3f	string	22	0	currentContextMessage
1800fbc56	string	10	0	failureId
1800fbc61	string	13	0	failureCount
1800fbc6f	string	9	0	function
1800fbc88	string	15	0	EspUpdateRules
1800fbc97	string	15	0	PartA_PrivTags
1800fbca6	string	13	0	 wilActivity
1800fbcb5	string	9	0	threadId
1800fbcbf	string	9	0	ClientId
1800fbcc9	string	6	0	Flags
1800fbcd0	string	13	0	EntriesCount
1800fbced	string	15	0	EspUpdateRules
1800fbcfc	string	15	0	PartA_PrivTags
1800fbd0b	string	13	0	 wilActivity
1800fbd1a	string	8	0	hresult
1800fbd23	string	9	0	threadId
1800fbd3c	string	15	0	EspUpdateRules
1800fbd4b	string	15	0	PartA_PrivTags
1800fbd5a	string	16	0	 PartA_PrivTags
1800fbd6a	string	13	0	 wilActivity
1800fbd79	string	8	0	hresult
1800fbd82	string	9	0	fileName
1800fbd8c	string	11	0	lineNumber
1800fbd98	string	7	0	module
1800fbda0	string	12	0	failureType
1800fbdad	string	8	0	message
1800fbdb6	string	9	0	threadId
1800fbdc0	string	12	0	callContext
1800fbdcd	string	21	0	originatingContextId
1800fbde3	string	23	0	originatingContextName
1800fbdfb	string	26	0	originatingContextMessage
1800fbe16	string	17	0	currentContextId
1800fbe28	string	19	0	currentContextName
1800fbe3c	string	22	0	currentContextMessage
1800fbe53	string	10	0	failureId
1800fbe5e	string	13	0	failureCount
1800fbe6c	string	9	0	function
1800fbe85	string	13	0	EspGetRuleId
1800fbe92	string	15	0	PartA_PrivTags
1800fbea1	string	13	0	 wilActivity
1800fbeb0	string	8	0	hresult
1800fbeb9	string	9	0	threadId
1800fbec3	string	7	0	RuleId
1800fbeda	string	13	0	EspGetRuleId
1800fbee7	string	15	0	PartA_PrivTags
1800fbef6	string	16	0	 PartA_PrivTags
1800fbf06	string	13	0	 wilActivity
1800fbf15	string	8	0	hresult
1800fbf1e	string	9	0	fileName
1800fbf28	string	11	0	lineNumber
1800fbf34	string	7	0	module
1800fbf3c	string	12	0	failureType
1800fbf49	string	8	0	message
1800fbf52	string	9	0	threadId
1800fbf5c	string	12	0	callContext
1800fbf69	string	21	0	originatingContextId
1800fbf7f	string	23	0	originatingContextName
1800fbf97	string	26	0	originatingContextMessage
1800fbfb2	string	17	0	currentContextId
1800fbfc4	string	19	0	currentContextName
1800fbfd8	string	22	0	currentContextMessage
1800fbfef	string	10	0	failureId
1800fbffa	string	13	0	failureCount
1800fc008	string	9	0	function
1800fc012	string	7	0	RuleId
1800fc029	string	13	0	EspGetRuleId
1800fc036	string	15	0	PartA_PrivTags
1800fc045	string	13	0	 wilActivity
1800fc054	string	9	0	threadId
1800fc06d	string	13	0	EspGetRuleId
1800fc07a	string	15	0	PartA_PrivTags
1800fc089	string	13	0	 wilActivity
1800fc098	string	8	0	hresult
1800fc0a1	string	9	0	threadId
1800fc0ba	string	13	0	EspGetRuleId
1800fc0c7	string	15	0	PartA_PrivTags
1800fc0d6	string	16	0	 PartA_PrivTags
1800fc0e6	string	13	0	 wilActivity
1800fc0f5	string	8	0	hresult
1800fc0fe	string	9	0	fileName
1800fc108	string	11	0	lineNumber
1800fc114	string	7	0	module
1800fc11c	string	12	0	failureType
1800fc129	string	8	0	message
1800fc132	string	9	0	threadId
1800fc13c	string	12	0	callContext
1800fc149	string	21	0	originatingContextId
1800fc15f	string	23	0	originatingContextName
1800fc177	string	26	0	originatingContextMessage
1800fc192	string	17	0	currentContextId
1800fc1a4	string	19	0	currentContextName
1800fc1b8	string	22	0	currentContextMessage
1800fc1cf	string	10	0	failureId
1800fc1da	string	13	0	failureCount
1800fc1e8	string	9	0	function
1800fc201	string	13	0	EspCloseRule
1800fc20e	string	15	0	PartA_PrivTags
1800fc21d	string	13	0	 wilActivity
1800fc22c	string	9	0	threadId
1800fc245	string	13	0	EspCloseRule
1800fc252	string	15	0	PartA_PrivTags
1800fc261	string	13	0	 wilActivity
1800fc270	string	8	0	hresult
1800fc279	string	9	0	threadId
1800fc292	string	13	0	EspCloseRule
1800fc29f	string	15	0	PartA_PrivTags
1800fc2ae	string	16	0	 PartA_PrivTags
1800fc2be	string	13	0	 wilActivity
1800fc2cd	string	8	0	hresult
1800fc2d6	string	9	0	fileName
1800fc2e0	string	11	0	lineNumber
1800fc2ec	string	7	0	module
1800fc2f4	string	12	0	failureType
1800fc301	string	8	0	message
1800fc30a	string	9	0	threadId
1800fc314	string	12	0	callContext
1800fc321	string	21	0	originatingContextId
1800fc337	string	23	0	originatingContextName
1800fc34f	string	26	0	originatingContextMessage
1800fc36a	string	17	0	currentContextId
1800fc37c	string	19	0	currentContextName
1800fc390	string	22	0	currentContextMessage
1800fc3a7	string	10	0	failureId
1800fc3b2	string	13	0	failureCount
1800fc3c0	string	9	0	function
1800fc3d9	string	14	0	EspCreateRule
1800fc3e7	string	15	0	PartA_PrivTags
1800fc3f6	string	13	0	 wilActivity
1800fc405	string	9	0	threadId
1800fc41e	string	14	0	EspCreateRule
1800fc42c	string	15	0	PartA_PrivTags
1800fc43b	string	13	0	 wilActivity
1800fc44a	string	8	0	hresult
1800fc453	string	9	0	threadId
1800fc46c	string	14	0	EspCreateRule
1800fc47a	string	15	0	PartA_PrivTags
1800fc489	string	16	0	 PartA_PrivTags
1800fc499	string	13	0	 wilActivity
1800fc4a8	string	8	0	hresult
1800fc4b1	string	9	0	fileName
1800fc4bb	string	11	0	lineNumber
1800fc4c7	string	7	0	module
1800fc4cf	string	12	0	failureType
1800fc4dc	string	8	0	message
1800fc4e5	string	9	0	threadId
1800fc4ef	string	12	0	callContext
1800fc4fc	string	21	0	originatingContextId
1800fc512	string	23	0	originatingContextName
1800fc52a	string	26	0	originatingContextMessage
1800fc545	string	17	0	currentContextId
1800fc557	string	19	0	currentContextName
1800fc56b	string	22	0	currentContextMessage
1800fc582	string	10	0	failureId
1800fc58d	string	13	0	failureCount
1800fc59b	string	9	0	function
1800fc5b4	string	15	0	EspCloseFilter
1800fc5c3	string	15	0	PartA_PrivTags
1800fc5d2	string	13	0	 wilActivity
1800fc5e1	string	9	0	threadId
1800fc5fa	string	15	0	EspCloseFilter
1800fc609	string	15	0	PartA_PrivTags
1800fc618	string	13	0	 wilActivity
1800fc627	string	8	0	hresult
1800fc630	string	9	0	threadId
1800fc649	string	15	0	EspCloseFilter
1800fc658	string	15	0	PartA_PrivTags
1800fc667	string	16	0	 PartA_PrivTags
1800fc677	string	13	0	 wilActivity
1800fc686	string	8	0	hresult
1800fc68f	string	9	0	fileName
1800fc699	string	11	0	lineNumber
1800fc6a5	string	7	0	module
1800fc6ad	string	12	0	failureType
1800fc6ba	string	8	0	message
1800fc6c3	string	9	0	threadId
1800fc6cd	string	12	0	callContext
1800fc6da	string	21	0	originatingContextId
1800fc6f0	string	23	0	originatingContextName
1800fc708	string	26	0	originatingContextMessage
1800fc723	string	17	0	currentContextId
1800fc735	string	19	0	currentContextName
1800fc749	string	22	0	currentContextMessage
1800fc760	string	10	0	failureId
1800fc76b	string	13	0	failureCount
1800fc779	string	9	0	function
1800fc792	string	19	0	EspCreateNOTFilter
1800fc7a5	string	15	0	PartA_PrivTags
1800fc7b4	string	13	0	 wilActivity
1800fc7c3	string	9	0	threadId
1800fc7dc	string	19	0	EspCreateNOTFilter
1800fc7ef	string	15	0	PartA_PrivTags
1800fc7fe	string	13	0	 wilActivity
1800fc80d	string	8	0	hresult
1800fc816	string	9	0	threadId
1800fc82f	string	19	0	EspCreateNOTFilter
1800fc842	string	15	0	PartA_PrivTags
1800fc851	string	16	0	 PartA_PrivTags
1800fc861	string	13	0	 wilActivity
1800fc870	string	8	0	hresult
1800fc879	string	9	0	fileName
1800fc883	string	11	0	lineNumber
1800fc88f	string	7	0	module
1800fc897	string	12	0	failureType
1800fc8a4	string	8	0	message
1800fc8ad	string	9	0	threadId
1800fc8b7	string	12	0	callContext
1800fc8c4	string	21	0	originatingContextId
1800fc8da	string	23	0	originatingContextName
1800fc8f2	string	26	0	originatingContextMessage
1800fc90d	string	17	0	currentContextId
1800fc91f	string	19	0	currentContextName
1800fc933	string	22	0	currentContextMessage
1800fc94a	string	10	0	failureId
1800fc955	string	13	0	failureCount
1800fc963	string	9	0	function
1800fc97c	string	19	0	EspCreateXORFilter
1800fc98f	string	15	0	PartA_PrivTags
1800fc99e	string	13	0	 wilActivity
1800fc9ad	string	9	0	threadId
1800fc9c6	string	19	0	EspCreateXORFilter
1800fc9d9	string	15	0	PartA_PrivTags
1800fc9e8	string	13	0	 wilActivity
1800fc9f7	string	8	0	hresult
1800fca00	string	9	0	threadId
1800fca19	string	19	0	EspCreateXORFilter
1800fca2c	string	15	0	PartA_PrivTags
1800fca3b	string	16	0	 PartA_PrivTags
1800fca4b	string	13	0	 wilActivity
1800fca5a	string	8	0	hresult
1800fca63	string	9	0	fileName
1800fca6d	string	11	0	lineNumber
1800fca79	string	7	0	module
1800fca81	string	12	0	failureType
1800fca8e	string	8	0	message
1800fca97	string	9	0	threadId
1800fcaa1	string	12	0	callContext
1800fcaae	string	21	0	originatingContextId
1800fcac4	string	23	0	originatingContextName
1800fcadc	string	26	0	originatingContextMessage
1800fcaf7	string	17	0	currentContextId
1800fcb09	string	19	0	currentContextName
1800fcb1d	string	22	0	currentContextMessage
1800fcb34	string	10	0	failureId
1800fcb3f	string	13	0	failureCount
1800fcb4d	string	9	0	function
1800fcb66	string	18	0	EspCreateORFilter
1800fcb78	string	15	0	PartA_PrivTags
1800fcb87	string	13	0	 wilActivity
1800fcb96	string	9	0	threadId
1800fcbaf	string	18	0	EspCreateORFilter
1800fcbc1	string	15	0	PartA_PrivTags
1800fcbd0	string	13	0	 wilActivity
1800fcbdf	string	8	0	hresult
1800fcbe8	string	9	0	threadId
1800fcc01	string	18	0	EspCreateORFilter
1800fcc13	string	15	0	PartA_PrivTags
1800fcc22	string	16	0	 PartA_PrivTags
1800fcc32	string	13	0	 wilActivity
1800fcc41	string	8	0	hresult
1800fcc4a	string	9	0	fileName
1800fcc54	string	11	0	lineNumber
1800fcc60	string	7	0	module
1800fcc68	string	12	0	failureType
1800fcc75	string	8	0	message
1800fcc7e	string	9	0	threadId
1800fcc88	string	12	0	callContext
1800fcc95	string	21	0	originatingContextId
1800fccab	string	23	0	originatingContextName
1800fccc3	string	26	0	originatingContextMessage
1800fccde	string	17	0	currentContextId
1800fccf0	string	19	0	currentContextName
1800fcd04	string	22	0	currentContextMessage
1800fcd1b	string	10	0	failureId
1800fcd26	string	13	0	failureCount
1800fcd34	string	9	0	function
1800fcd4d	string	19	0	EspCreateANDFilter
1800fcd60	string	15	0	PartA_PrivTags
1800fcd6f	string	13	0	 wilActivity
1800fcd7e	string	9	0	threadId
1800fcd97	string	19	0	EspCreateANDFilter
1800fcdaa	string	15	0	PartA_PrivTags
1800fcdb9	string	13	0	 wilActivity
1800fcdc8	string	8	0	hresult
1800fcdd1	string	9	0	threadId
1800fcdea	string	19	0	EspCreateANDFilter
1800fcdfd	string	15	0	PartA_PrivTags
1800fce0c	string	16	0	 PartA_PrivTags
1800fce1c	string	13	0	 wilActivity
1800fce2b	string	8	0	hresult
1800fce34	string	9	0	fileName
1800fce3e	string	11	0	lineNumber
1800fce4a	string	7	0	module
1800fce52	string	12	0	failureType
1800fce5f	string	8	0	message
1800fce68	string	9	0	threadId
1800fce72	string	12	0	callContext
1800fce7f	string	21	0	originatingContextId
1800fce95	string	23	0	originatingContextName
1800fcead	string	26	0	originatingContextMessage
1800fcec8	string	17	0	currentContextId
1800fceda	string	19	0	currentContextName
1800fceee	string	22	0	currentContextMessage
1800fcf05	string	10	0	failureId
1800fcf10	string	13	0	failureCount
1800fcf1e	string	9	0	function
1800fcf37	string	21	0	EspCreateEventFilter
1800fcf4c	string	15	0	PartA_PrivTags
1800fcf5b	string	13	0	 wilActivity
1800fcf6a	string	9	0	threadId
1800fcf74	string	11	0	PropertyId
1800fcf80	string	15	0	ComparisonType
1800fcf9f	string	21	0	EspCreateEventFilter
1800fcfb4	string	15	0	PartA_PrivTags
1800fcfc3	string	13	0	 wilActivity
1800fcfd2	string	8	0	hresult
1800fcfdb	string	9	0	threadId
1800fcff4	string	21	0	EspCreateEventFilter
1800fd009	string	15	0	PartA_PrivTags
1800fd018	string	16	0	 PartA_PrivTags
1800fd028	string	13	0	 wilActivity
1800fd037	string	8	0	hresult
1800fd040	string	9	0	fileName
1800fd04a	string	11	0	lineNumber
1800fd056	string	7	0	module
1800fd05e	string	12	0	failureType
1800fd06b	string	8	0	message
1800fd074	string	9	0	threadId
1800fd07e	string	12	0	callContext
1800fd08b	string	21	0	originatingContextId
1800fd0a1	string	23	0	originatingContextName
1800fd0b9	string	26	0	originatingContextMessage
1800fd0d4	string	17	0	currentContextId
1800fd0e6	string	19	0	currentContextName
1800fd0fa	string	22	0	currentContextMessage
1800fd111	string	10	0	failureId
1800fd11c	string	13	0	failureCount
1800fd12a	string	9	0	function
1800fd143	string	22	0	EspCreateClientFilter
1800fd159	string	15	0	PartA_PrivTags
1800fd168	string	13	0	 wilActivity
1800fd177	string	9	0	threadId
1800fd181	string	11	0	PropertyId
1800fd18d	string	15	0	ComparisonType
1800fd1ac	string	22	0	EspCreateClientFilter
1800fd1c2	string	15	0	PartA_PrivTags
1800fd1d1	string	13	0	 wilActivity
1800fd1e0	string	8	0	hresult
1800fd1e9	string	9	0	threadId
1800fd202	string	22	0	EspCreateClientFilter
1800fd218	string	15	0	PartA_PrivTags
1800fd227	string	16	0	 PartA_PrivTags
1800fd237	string	13	0	 wilActivity
1800fd246	string	8	0	hresult
1800fd24f	string	9	0	fileName
1800fd259	string	11	0	lineNumber
1800fd265	string	7	0	module
1800fd26d	string	12	0	failureType
1800fd27a	string	8	0	message
1800fd283	string	9	0	threadId
1800fd28d	string	12	0	callContext
1800fd29a	string	21	0	originatingContextId
1800fd2b0	string	23	0	originatingContextName
1800fd2c8	string	26	0	originatingContextMessage
1800fd2e3	string	17	0	currentContextId
1800fd2f5	string	19	0	currentContextName
1800fd309	string	22	0	currentContextMessage
1800fd320	string	10	0	failureId
1800fd32b	string	13	0	failureCount
1800fd339	string	9	0	function
1800fd352	string	21	0	EspCreateTokenFilter
1800fd367	string	15	0	PartA_PrivTags
1800fd376	string	13	0	 wilActivity
1800fd385	string	9	0	threadId
1800fd38f	string	11	0	PropertyId
1800fd39b	string	15	0	ComparisonType
1800fd3ba	string	21	0	EspCreateTokenFilter
1800fd3cf	string	15	0	PartA_PrivTags
1800fd3de	string	13	0	 wilActivity
1800fd3ed	string	8	0	hresult
1800fd3f6	string	9	0	threadId
1800fd40f	string	21	0	EspCreateTokenFilter
1800fd424	string	15	0	PartA_PrivTags
1800fd433	string	16	0	 PartA_PrivTags
1800fd443	string	13	0	 wilActivity
1800fd452	string	8	0	hresult
1800fd45b	string	9	0	fileName
1800fd465	string	11	0	lineNumber
1800fd471	string	7	0	module
1800fd479	string	12	0	failureType
1800fd486	string	8	0	message
1800fd48f	string	9	0	threadId
1800fd499	string	12	0	callContext
1800fd4a6	string	21	0	originatingContextId
1800fd4bc	string	23	0	originatingContextName
1800fd4d4	string	26	0	originatingContextMessage
1800fd4ef	string	17	0	currentContextId
1800fd501	string	19	0	currentContextName
1800fd515	string	22	0	currentContextMessage
1800fd52c	string	10	0	failureId
1800fd537	string	13	0	failureCount
1800fd545	string	9	0	function
1800fd55e	string	24	0	EspCreateMailslotFilter
1800fd576	string	15	0	PartA_PrivTags
1800fd585	string	13	0	 wilActivity
