caller_address	caller	callsite	callee_address	callee
180096ae0	WespClientProvider::EspSetEventQueueStateChangeCallback::StopActivity	180096ea1	1800b9aa4	wil::ActivityBase<class_WespClientProvider,0,0,4,0,struct__TlgReflectorTag_Param0IsProviderType>::IgnoreCurrentThread
180096eac	WespClientProvider::EspSetEventQueueStateChangeCallback::StartActivity	180096edb	1800b9c34	wil::ActivityBase<class_WespClientProvider,0,0,4,0,struct__TlgReflectorTag_Param0IsProviderType>::zInternalStart
180096eac	WespClientProvider::EspSetEventQueueStateChangeCallback::StartActivity	180096ee0	180090ddc	WespClientProvider::Provider
180096eac	WespClientProvider::EspSetEventQueueStateChangeCallback::StartActivity	180096ef9	EXTERNAL:00000043	KERNEL32.DLL::GetCurrentThreadId
180096eac	WespClientProvider::EspSetEventQueueStateChangeCallback::StartActivity	180096f9e	180001090	_tlgWriteTransfer_EventWriteTransfer
180096eac	WespClientProvider::EspSetEventQueueStateChangeCallback::StartActivity	180096fa6	1800b9628	wil::ActivityBase<class_WespClientProvider,0,0,5,0,struct__TlgReflectorTag_Param0IsProviderType>::EnsureWatchingCurrentThread
180096eac	WespClientProvider::EspSetEventQueueStateChangeCallback::StartActivity	180096fb2	1800be0a0	__security_check_cookie
180096fd0	WespClientProvider::EspRemoveEventQueueStateChangeCallback::StopActivity	180097131	EXTERNAL:00000010	KERNEL32.DLL::AcquireSRWLockExclusive
180096fd0	WespClientProvider::EspRemoveEventQueueStateChangeCallback::StopActivity	18009714c	EXTERNAL:0000000f	KERNEL32.DLL::ReleaseSRWLockExclusive
180096fd0	WespClientProvider::EspRemoveEventQueueStateChangeCallback::StopActivity	180097152	180090ddc	WespClientProvider::Provider
180096fd0	WespClientProvider::EspRemoveEventQueueStateChangeCallback::StopActivity	1800972e4	1800016f8	_tlgWriteTemplate<long___cdecl(struct__tlgProvider_t_const*___ptr64,void_const*___ptr64,struct__GUID_const*___ptr64,struct__GUID_const*___ptr64,unsigned_int,struct__EVENT_DATA_DESCRIPTOR*___ptr64),&long___cdecl__tlgWriteTransfer_EventWriteTransfer(struct__tlgProvider_t_const*___ptr64,void_const*___ptr64,struct__GUID_const*___ptr64,struct__GUID_const*___ptr64,unsigned_int,struct__EVENT_DATA_DESCRIPTOR*___ptr64),struct__GUID_const*___ptr64,struct__GUID_const*___ptr64>::Write<struct__tlgWrapperByVal<8>,struct__tlgWrapperByVal<8>,struct__tlgWrapperByVal<4>,struct__tlgWrapSz<char>,struct__tlgWrapperByVal<4>,struct__tlgWrapSz<char>,struct__tlgWrapperByVal<4>,struct__tlgWrapSz<wchar_t>,struct__tlgWrapperByVal<4>,struct__tlgWrapSz<char>,struct__tlgWrapperByVal<4>,struct__tlgWrapSz<char>,struct__tlgWrapSz<wchar_t>,struct__tlgWrapperByVal<4>,struct__tlgWrapSz<char>,struct__tlgWrapSz<wchar_t>,struct__tlgWrapperByVal<4>,struct__tlgWrapperByVal<4>,struct__tlgWrapSz<char>_>
180096fd0	WespClientProvider::EspRemoveEventQueueStateChangeCallback::StopActivity	1800972fd	EXTERNAL:00000010	KERNEL32.DLL::AcquireSRWLockExclusive
180096fd0	WespClientProvider::EspRemoveEventQueueStateChangeCallback::StopActivity	180097318	EXTERNAL:0000000f	KERNEL32.DLL::ReleaseSRWLockExclusive
180096fd0	WespClientProvider::EspRemoveEventQueueStateChangeCallback::StopActivity	18009731e	180090ddc	WespClientProvider::Provider
180096fd0	WespClientProvider::EspRemoveEventQueueStateChangeCallback::StopActivity	18009732b	EXTERNAL:00000043	KERNEL32.DLL::GetCurrentThreadId
180096fd0	WespClientProvider::EspRemoveEventQueueStateChangeCallback::StopActivity	180097376	180001a0c	_tlgWriteTemplate<long___cdecl(struct__tlgProvider_t_const*___ptr64,void_const*___ptr64,struct__GUID_const*___ptr64,struct__GUID_const*___ptr64,unsigned_int,struct__EVENT_DATA_DESCRIPTOR*___ptr64),&long___cdecl__tlgWriteTransfer_EventWriteTransfer(struct__tlgProvider_t_const*___ptr64,void_const*___ptr64,struct__GUID_const*___ptr64,struct__GUID_const*___ptr64,unsigned_int,struct__EVENT_DATA_DESCRIPTOR*___ptr64),struct__GUID_const*___ptr64,struct__GUID_const*___ptr64>::Write<struct__tlgWrapperByVal<8>,struct__tlgWrapperByVal<4>,struct__tlgWrapperByVal<4>_>
180096fd0	WespClientProvider::EspRemoveEventQueueStateChangeCallback::StopActivity	180097391	1800b9aa4	wil::ActivityBase<class_WespClientProvider,0,0,4,0,struct__TlgReflectorTag_Param0IsProviderType>::IgnoreCurrentThread
18009739c	WespClientProvider::EspRemoveEventQueueStateChangeCallback::StartActivity	1800973aa	1800b9c34	wil::ActivityBase<class_WespClientProvider,0,0,4,0,struct__TlgReflectorTag_Param0IsProviderType>::zInternalStart
18009739c	WespClientProvider::EspRemoveEventQueueStateChangeCallback::StartActivity	1800973af	180090ddc	WespClientProvider::Provider
18009739c	WespClientProvider::EspRemoveEventQueueStateChangeCallback::StartActivity	1800973c1	EXTERNAL:00000043	KERNEL32.DLL::GetCurrentThreadId
18009739c	WespClientProvider::EspRemoveEventQueueStateChangeCallback::StartActivity	180097429	180001a98	_tlgWriteTemplate<long___cdecl(struct__tlgProvider_t_const*___ptr64,void_const*___ptr64,struct__GUID_const*___ptr64,struct__GUID_const*___ptr64,unsigned_int,struct__EVENT_DATA_DESCRIPTOR*___ptr64),&long___cdecl__tlgWriteTransfer_EventWriteTransfer(struct__tlgProvider_t_const*___ptr64,void_const*___ptr64,struct__GUID_const*___ptr64,struct__GUID_const*___ptr64,unsigned_int,struct__EVENT_DATA_DESCRIPTOR*___ptr64),struct__GUID_const*___ptr64,struct__GUID_const*___ptr64>::Write<struct__tlgWrapperByVal<8>,struct__tlgWrapperByVal<4>,struct__tlgWrapperByRef<16>_>
18009739c	WespClientProvider::EspRemoveEventQueueStateChangeCallback::StartActivity	180097438	1800b9628	wil::ActivityBase<class_WespClientProvider,0,0,5,0,struct__TlgReflectorTag_Param0IsProviderType>::EnsureWatchingCurrentThread
180097450	WespClientProvider::EspGetEventQueueId::StopActivity	1800975b1	EXTERNAL:00000010	KERNEL32.DLL::AcquireSRWLockExclusive
180097450	WespClientProvider::EspGetEventQueueId::StopActivity	1800975cc	EXTERNAL:0000000f	KERNEL32.DLL::ReleaseSRWLockExclusive
180097450	WespClientProvider::EspGetEventQueueId::StopActivity	1800975d2	180090ddc	WespClientProvider::Provider
180097450	WespClientProvider::EspGetEventQueueId::StopActivity	180097764	1800016f8	_tlgWriteTemplate<long___cdecl(struct__tlgProvider_t_const*___ptr64,void_const*___ptr64,struct__GUID_const*___ptr64,struct__GUID_const*___ptr64,unsigned_int,struct__EVENT_DATA_DESCRIPTOR*___ptr64),&long___cdecl__tlgWriteTransfer_EventWriteTransfer(struct__tlgProvider_t_const*___ptr64,void_const*___ptr64,struct__GUID_const*___ptr64,struct__GUID_const*___ptr64,unsigned_int,struct__EVENT_DATA_DESCRIPTOR*___ptr64),struct__GUID_const*___ptr64,struct__GUID_const*___ptr64>::Write<struct__tlgWrapperByVal<8>,struct__tlgWrapperByVal<8>,struct__tlgWrapperByVal<4>,struct__tlgWrapSz<char>,struct__tlgWrapperByVal<4>,struct__tlgWrapSz<char>,struct__tlgWrapperByVal<4>,struct__tlgWrapSz<wchar_t>,struct__tlgWrapperByVal<4>,struct__tlgWrapSz<char>,struct__tlgWrapperByVal<4>,struct__tlgWrapSz<char>,struct__tlgWrapSz<wchar_t>,struct__tlgWrapperByVal<4>,struct__tlgWrapSz<char>,struct__tlgWrapSz<wchar_t>,struct__tlgWrapperByVal<4>,struct__tlgWrapperByVal<4>,struct__tlgWrapSz<char>_>
180097450	WespClientProvider::EspGetEventQueueId::StopActivity	18009777d	EXTERNAL:00000010	KERNEL32.DLL::AcquireSRWLockExclusive
180097450	WespClientProvider::EspGetEventQueueId::StopActivity	180097798	EXTERNAL:0000000f	KERNEL32.DLL::ReleaseSRWLockExclusive
180097450	WespClientProvider::EspGetEventQueueId::StopActivity	18009779e	180090ddc	WespClientProvider::Provider
180097450	WespClientProvider::EspGetEventQueueId::StopActivity	1800977ab	EXTERNAL:00000043	KERNEL32.DLL::GetCurrentThreadId
180097450	WespClientProvider::EspGetEventQueueId::StopActivity	1800977f6	180001a0c	_tlgWriteTemplate<long___cdecl(struct__tlgProvider_t_const*___ptr64,void_const*___ptr64,struct__GUID_const*___ptr64,struct__GUID_const*___ptr64,unsigned_int,struct__EVENT_DATA_DESCRIPTOR*___ptr64),&long___cdecl__tlgWriteTransfer_EventWriteTransfer(struct__tlgProvider_t_const*___ptr64,void_const*___ptr64,struct__GUID_const*___ptr64,struct__GUID_const*___ptr64,unsigned_int,struct__EVENT_DATA_DESCRIPTOR*___ptr64),struct__GUID_const*___ptr64,struct__GUID_const*___ptr64>::Write<struct__tlgWrapperByVal<8>,struct__tlgWrapperByVal<4>,struct__tlgWrapperByVal<4>_>
180097450	WespClientProvider::EspGetEventQueueId::StopActivity	180097811	1800b9aa4	wil::ActivityBase<class_WespClientProvider,0,0,4,0,struct__TlgReflectorTag_Param0IsProviderType>::IgnoreCurrentThread
18009781c	WespClientProvider::EspGetEventQueueId::StartActivity	18009783e	1800b970c	wil::ActivityBase<class_WespClientProvider,0,0,5,0,struct__TlgReflectorTag_Param0IsProviderType>::zInternalStart
18009781c	WespClientProvider::EspGetEventQueueId::StartActivity	180097843	180090ddc	WespClientProvider::Provider
18009781c	WespClientProvider::EspGetEventQueueId::StartActivity	180097854	EXTERNAL:00000043	KERNEL32.DLL::GetCurrentThreadId
18009781c	WespClientProvider::EspGetEventQueueId::StartActivity	1800978d3	180001090	_tlgWriteTransfer_EventWriteTransfer
18009781c	WespClientProvider::EspGetEventQueueId::StartActivity	1800978db	1800b9628	wil::ActivityBase<class_WespClientProvider,0,0,5,0,struct__TlgReflectorTag_Param0IsProviderType>::EnsureWatchingCurrentThread
18009781c	WespClientProvider::EspGetEventQueueId::StartActivity	1800978ec	1800be0a0	__security_check_cookie
180097908	WespClientProvider::EspGetEventQueueId::Stop	180097a74	EXTERNAL:00000010	KERNEL32.DLL::AcquireSRWLockExclusive
180097908	WespClientProvider::EspGetEventQueueId::Stop	180097a8f	EXTERNAL:0000000f	KERNEL32.DLL::ReleaseSRWLockExclusive
180097908	WespClientProvider::EspGetEventQueueId::Stop	180097a95	180090ddc	WespClientProvider::Provider
180097908	WespClientProvider::EspGetEventQueueId::Stop	180097c3a	180001e54	_tlgWriteTemplate<long___cdecl(struct__tlgProvider_t_const*___ptr64,void_const*___ptr64,struct__GUID_const*___ptr64,struct__GUID_const*___ptr64,unsigned_int,struct__EVENT_DATA_DESCRIPTOR*___ptr64),&long___cdecl__tlgWriteTransfer_EventWriteTransfer(struct__tlgProvider_t_const*___ptr64,void_const*___ptr64,struct__GUID_const*___ptr64,struct__GUID_const*___ptr64,unsigned_int,struct__EVENT_DATA_DESCRIPTOR*___ptr64),struct__GUID_const*___ptr64,struct__GUID_const*___ptr64>::Write<struct__tlgWrapperByVal<8>,struct__tlgWrapperByVal<8>,struct__tlgWrapperByVal<4>,struct__tlgWrapSz<char>,struct__tlgWrapperByVal<4>,struct__tlgWrapSz<char>,struct__tlgWrapperByVal<4>,struct__tlgWrapSz<wchar_t>,struct__tlgWrapperByVal<4>,struct__tlgWrapSz<char>,struct__tlgWrapperByVal<4>,struct__tlgWrapSz<char>,struct__tlgWrapSz<wchar_t>,struct__tlgWrapperByVal<4>,struct__tlgWrapSz<char>,struct__tlgWrapSz<wchar_t>,struct__tlgWrapperByVal<4>,struct__tlgWrapperByVal<4>,struct__tlgWrapSz<char>,struct__tlgWrapperByRef<16>_>
180097908	WespClientProvider::EspGetEventQueueId::Stop	180097c53	EXTERNAL:00000010	KERNEL32.DLL::AcquireSRWLockExclusive
180097908	WespClientProvider::EspGetEventQueueId::Stop	180097c6e	EXTERNAL:0000000f	KERNEL32.DLL::ReleaseSRWLockExclusive
180097908	WespClientProvider::EspGetEventQueueId::Stop	180097c74	180090ddc	WespClientProvider::Provider
180097908	WespClientProvider::EspGetEventQueueId::Stop	180097c85	EXTERNAL:00000043	KERNEL32.DLL::GetCurrentThreadId
180097908	WespClientProvider::EspGetEventQueueId::Stop	180097cd6	180002180	_tlgWriteTemplate<long___cdecl(struct__tlgProvider_t_const*___ptr64,void_const*___ptr64,struct__GUID_const*___ptr64,struct__GUID_const*___ptr64,unsigned_int,struct__EVENT_DATA_DESCRIPTOR*___ptr64),&long___cdecl__tlgWriteTransfer_EventWriteTransfer(struct__tlgProvider_t_const*___ptr64,void_const*___ptr64,struct__GUID_const*___ptr64,struct__GUID_const*___ptr64,unsigned_int,struct__EVENT_DATA_DESCRIPTOR*___ptr64),struct__GUID_const*___ptr64,struct__GUID_const*___ptr64>::Write<struct__tlgWrapperByVal<8>,struct__tlgWrapperByVal<4>,struct__tlgWrapperByVal<4>,struct__tlgWrapperByRef<16>_>
180097908	WespClientProvider::EspGetEventQueueId::Stop	180097cf1	1800b9aa4	wil::ActivityBase<class_WespClientProvider,0,0,4,0,struct__TlgReflectorTag_Param0IsProviderType>::IgnoreCurrentThread
180097d00	WespClientProvider::EspCreateFilter::StopActivity	180097e61	EXTERNAL:00000010	KERNEL32.DLL::AcquireSRWLockExclusive
180097d00	WespClientProvider::EspCreateFilter::StopActivity	180097e7c	EXTERNAL:0000000f	KERNEL32.DLL::ReleaseSRWLockExclusive
180097d00	WespClientProvider::EspCreateFilter::StopActivity	180097e82	180090ddc	WespClientProvider::Provider
180097d00	WespClientProvider::EspCreateFilter::StopActivity	180098014	1800016f8	_tlgWriteTemplate<long___cdecl(struct__tlgProvider_t_const*___ptr64,void_const*___ptr64,struct__GUID_const*___ptr64,struct__GUID_const*___ptr64,unsigned_int,struct__EVENT_DATA_DESCRIPTOR*___ptr64),&long___cdecl__tlgWriteTransfer_EventWriteTransfer(struct__tlgProvider_t_const*___ptr64,void_const*___ptr64,struct__GUID_const*___ptr64,struct__GUID_const*___ptr64,unsigned_int,struct__EVENT_DATA_DESCRIPTOR*___ptr64),struct__GUID_const*___ptr64,struct__GUID_const*___ptr64>::Write<struct__tlgWrapperByVal<8>,struct__tlgWrapperByVal<8>,struct__tlgWrapperByVal<4>,struct__tlgWrapSz<char>,struct__tlgWrapperByVal<4>,struct__tlgWrapSz<char>,struct__tlgWrapperByVal<4>,struct__tlgWrapSz<wchar_t>,struct__tlgWrapperByVal<4>,struct__tlgWrapSz<char>,struct__tlgWrapperByVal<4>,struct__tlgWrapSz<char>,struct__tlgWrapSz<wchar_t>,struct__tlgWrapperByVal<4>,struct__tlgWrapSz<char>,struct__tlgWrapSz<wchar_t>,struct__tlgWrapperByVal<4>,struct__tlgWrapperByVal<4>,struct__tlgWrapSz<char>_>
180097d00	WespClientProvider::EspCreateFilter::StopActivity	18009802d	EXTERNAL:00000010	KERNEL32.DLL::AcquireSRWLockExclusive
180097d00	WespClientProvider::EspCreateFilter::StopActivity	180098048	EXTERNAL:0000000f	KERNEL32.DLL::ReleaseSRWLockExclusive
180097d00	WespClientProvider::EspCreateFilter::StopActivity	18009804e	180090ddc	WespClientProvider::Provider
180097d00	WespClientProvider::EspCreateFilter::StopActivity	18009805b	EXTERNAL:00000043	KERNEL32.DLL::GetCurrentThreadId
180097d00	WespClientProvider::EspCreateFilter::StopActivity	1800980a6	180001a0c	_tlgWriteTemplate<long___cdecl(struct__tlgProvider_t_const*___ptr64,void_const*___ptr64,struct__GUID_const*___ptr64,struct__GUID_const*___ptr64,unsigned_int,struct__EVENT_DATA_DESCRIPTOR*___ptr64),&long___cdecl__tlgWriteTransfer_EventWriteTransfer(struct__tlgProvider_t_const*___ptr64,void_const*___ptr64,struct__GUID_const*___ptr64,struct__GUID_const*___ptr64,unsigned_int,struct__EVENT_DATA_DESCRIPTOR*___ptr64),struct__GUID_const*___ptr64,struct__GUID_const*___ptr64>::Write<struct__tlgWrapperByVal<8>,struct__tlgWrapperByVal<4>,struct__tlgWrapperByVal<4>_>
180097d00	WespClientProvider::EspCreateFilter::StopActivity	1800980c1	1800b9aa4	wil::ActivityBase<class_WespClientProvider,0,0,4,0,struct__TlgReflectorTag_Param0IsProviderType>::IgnoreCurrentThread
1800980cc	WespClientProvider::EspCreateFilter::StartActivity	1800980d9	1800b970c	wil::ActivityBase<class_WespClientProvider,0,0,5,0,struct__TlgReflectorTag_Param0IsProviderType>::zInternalStart
1800980cc	WespClientProvider::EspCreateFilter::StartActivity	1800980de	180090ddc	WespClientProvider::Provider
1800980cc	WespClientProvider::EspCreateFilter::StartActivity	1800980ef	EXTERNAL:00000043	KERNEL32.DLL::GetCurrentThreadId
1800980cc	WespClientProvider::EspCreateFilter::StartActivity	180098157	180001a0c	_tlgWriteTemplate<long___cdecl(struct__tlgProvider_t_const*___ptr64,void_const*___ptr64,struct__GUID_const*___ptr64,struct__GUID_const*___ptr64,unsigned_int,struct__EVENT_DATA_DESCRIPTOR*___ptr64),&long___cdecl__tlgWriteTransfer_EventWriteTransfer(struct__tlgProvider_t_const*___ptr64,void_const*___ptr64,struct__GUID_const*___ptr64,struct__GUID_const*___ptr64,unsigned_int,struct__EVENT_DATA_DESCRIPTOR*___ptr64),struct__GUID_const*___ptr64,struct__GUID_const*___ptr64>::Write<struct__tlgWrapperByVal<8>,struct__tlgWrapperByVal<4>,struct__tlgWrapperByVal<4>_>
1800980cc	WespClientProvider::EspCreateFilter::StartActivity	180098166	1800b9628	wil::ActivityBase<class_WespClientProvider,0,0,5,0,struct__TlgReflectorTag_Param0IsProviderType>::EnsureWatchingCurrentThread
180098180	WespClientProvider::EspCreateThreadFilter::StopActivity	1800982e1	EXTERNAL:00000010	KERNEL32.DLL::AcquireSRWLockExclusive
180098180	WespClientProvider::EspCreateThreadFilter::StopActivity	1800982fc	EXTERNAL:0000000f	KERNEL32.DLL::ReleaseSRWLockExclusive
180098180	WespClientProvider::EspCreateThreadFilter::StopActivity	180098302	180090ddc	WespClientProvider::Provider
180098180	WespClientProvider::EspCreateThreadFilter::StopActivity	180098494	1800016f8	_tlgWriteTemplate<long___cdecl(struct__tlgProvider_t_const*___ptr64,void_const*___ptr64,struct__GUID_const*___ptr64,struct__GUID_const*___ptr64,unsigned_int,struct__EVENT_DATA_DESCRIPTOR*___ptr64),&long___cdecl__tlgWriteTransfer_EventWriteTransfer(struct__tlgProvider_t_const*___ptr64,void_const*___ptr64,struct__GUID_const*___ptr64,struct__GUID_const*___ptr64,unsigned_int,struct__EVENT_DATA_DESCRIPTOR*___ptr64),struct__GUID_const*___ptr64,struct__GUID_const*___ptr64>::Write<struct__tlgWrapperByVal<8>,struct__tlgWrapperByVal<8>,struct__tlgWrapperByVal<4>,struct__tlgWrapSz<char>,struct__tlgWrapperByVal<4>,struct__tlgWrapSz<char>,struct__tlgWrapperByVal<4>,struct__tlgWrapSz<wchar_t>,struct__tlgWrapperByVal<4>,struct__tlgWrapSz<char>,struct__tlgWrapperByVal<4>,struct__tlgWrapSz<char>,struct__tlgWrapSz<wchar_t>,struct__tlgWrapperByVal<4>,struct__tlgWrapSz<char>,struct__tlgWrapSz<wchar_t>,struct__tlgWrapperByVal<4>,struct__tlgWrapperByVal<4>,struct__tlgWrapSz<char>_>
180098180	WespClientProvider::EspCreateThreadFilter::StopActivity	1800984ad	EXTERNAL:00000010	KERNEL32.DLL::AcquireSRWLockExclusive
180098180	WespClientProvider::EspCreateThreadFilter::StopActivity	1800984c8	EXTERNAL:0000000f	KERNEL32.DLL::ReleaseSRWLockExclusive
180098180	WespClientProvider::EspCreateThreadFilter::StopActivity	1800984ce	180090ddc	WespClientProvider::Provider
180098180	WespClientProvider::EspCreateThreadFilter::StopActivity	1800984db	EXTERNAL:00000043	KERNEL32.DLL::GetCurrentThreadId
180098180	WespClientProvider::EspCreateThreadFilter::StopActivity	180098526	180001a0c	_tlgWriteTemplate<long___cdecl(struct__tlgProvider_t_const*___ptr64,void_const*___ptr64,struct__GUID_const*___ptr64,struct__GUID_const*___ptr64,unsigned_int,struct__EVENT_DATA_DESCRIPTOR*___ptr64),&long___cdecl__tlgWriteTransfer_EventWriteTransfer(struct__tlgProvider_t_const*___ptr64,void_const*___ptr64,struct__GUID_const*___ptr64,struct__GUID_const*___ptr64,unsigned_int,struct__EVENT_DATA_DESCRIPTOR*___ptr64),struct__GUID_const*___ptr64,struct__GUID_const*___ptr64>::Write<struct__tlgWrapperByVal<8>,struct__tlgWrapperByVal<4>,struct__tlgWrapperByVal<4>_>
180098180	WespClientProvider::EspCreateThreadFilter::StopActivity	180098541	1800b9aa4	wil::ActivityBase<class_WespClientProvider,0,0,4,0,struct__TlgReflectorTag_Param0IsProviderType>::IgnoreCurrentThread
18009854c	WespClientProvider::EspCreateThreadFilter::StartActivity	18009857c	1800b970c	wil::ActivityBase<class_WespClientProvider,0,0,5,0,struct__TlgReflectorTag_Param0IsProviderType>::zInternalStart
18009854c	WespClientProvider::EspCreateThreadFilter::StartActivity	180098581	180090ddc	WespClientProvider::Provider
18009854c	WespClientProvider::EspCreateThreadFilter::StartActivity	180098598	EXTERNAL:00000043	KERNEL32.DLL::GetCurrentThreadId
18009854c	WespClientProvider::EspCreateThreadFilter::StartActivity	180098631	180001090	_tlgWriteTransfer_EventWriteTransfer
18009854c	WespClientProvider::EspCreateThreadFilter::StartActivity	180098639	1800b9628	wil::ActivityBase<class_WespClientProvider,0,0,5,0,struct__TlgReflectorTag_Param0IsProviderType>::EnsureWatchingCurrentThread
18009854c	WespClientProvider::EspCreateThreadFilter::StartActivity	180098645	1800be0a0	__security_check_cookie
180098670	WespClientProvider::EspCreateProcessFilter::StopActivity	1800987d1	EXTERNAL:00000010	KERNEL32.DLL::AcquireSRWLockExclusive
180098670	WespClientProvider::EspCreateProcessFilter::StopActivity	1800987ec	EXTERNAL:0000000f	KERNEL32.DLL::ReleaseSRWLockExclusive
180098670	WespClientProvider::EspCreateProcessFilter::StopActivity	1800987f2	180090ddc	WespClientProvider::Provider
180098670	WespClientProvider::EspCreateProcessFilter::StopActivity	180098984	1800016f8	_tlgWriteTemplate<long___cdecl(struct__tlgProvider_t_const*___ptr64,void_const*___ptr64,struct__GUID_const*___ptr64,struct__GUID_const*___ptr64,unsigned_int,struct__EVENT_DATA_DESCRIPTOR*___ptr64),&long___cdecl__tlgWriteTransfer_EventWriteTransfer(struct__tlgProvider_t_const*___ptr64,void_const*___ptr64,struct__GUID_const*___ptr64,struct__GUID_const*___ptr64,unsigned_int,struct__EVENT_DATA_DESCRIPTOR*___ptr64),struct__GUID_const*___ptr64,struct__GUID_const*___ptr64>::Write<struct__tlgWrapperByVal<8>,struct__tlgWrapperByVal<8>,struct__tlgWrapperByVal<4>,struct__tlgWrapSz<char>,struct__tlgWrapperByVal<4>,struct__tlgWrapSz<char>,struct__tlgWrapperByVal<4>,struct__tlgWrapSz<wchar_t>,struct__tlgWrapperByVal<4>,struct__tlgWrapSz<char>,struct__tlgWrapperByVal<4>,struct__tlgWrapSz<char>,struct__tlgWrapSz<wchar_t>,struct__tlgWrapperByVal<4>,struct__tlgWrapSz<char>,struct__tlgWrapSz<wchar_t>,struct__tlgWrapperByVal<4>,struct__tlgWrapperByVal<4>,struct__tlgWrapSz<char>_>
180098670	WespClientProvider::EspCreateProcessFilter::StopActivity	18009899d	EXTERNAL:00000010	KERNEL32.DLL::AcquireSRWLockExclusive
180098670	WespClientProvider::EspCreateProcessFilter::StopActivity	1800989b8	EXTERNAL:0000000f	KERNEL32.DLL::ReleaseSRWLockExclusive
180098670	WespClientProvider::EspCreateProcessFilter::StopActivity	1800989be	180090ddc	WespClientProvider::Provider
180098670	WespClientProvider::EspCreateProcessFilter::StopActivity	1800989cb	EXTERNAL:00000043	KERNEL32.DLL::GetCurrentThreadId
180098670	WespClientProvider::EspCreateProcessFilter::StopActivity	180098a16	180001a0c	_tlgWriteTemplate<long___cdecl(struct__tlgProvider_t_const*___ptr64,void_const*___ptr64,struct__GUID_const*___ptr64,struct__GUID_const*___ptr64,unsigned_int,struct__EVENT_DATA_DESCRIPTOR*___ptr64),&long___cdecl__tlgWriteTransfer_EventWriteTransfer(struct__tlgProvider_t_const*___ptr64,void_const*___ptr64,struct__GUID_const*___ptr64,struct__GUID_const*___ptr64,unsigned_int,struct__EVENT_DATA_DESCRIPTOR*___ptr64),struct__GUID_const*___ptr64,struct__GUID_const*___ptr64>::Write<struct__tlgWrapperByVal<8>,struct__tlgWrapperByVal<4>,struct__tlgWrapperByVal<4>_>
180098670	WespClientProvider::EspCreateProcessFilter::StopActivity	180098a31	1800b9aa4	wil::ActivityBase<class_WespClientProvider,0,0,4,0,struct__TlgReflectorTag_Param0IsProviderType>::IgnoreCurrentThread
180098a3c	WespClientProvider::EspCreateProcessFilter::StartActivity	180098a6c	1800b970c	wil::ActivityBase<class_WespClientProvider,0,0,5,0,struct__TlgReflectorTag_Param0IsProviderType>::zInternalStart
180098a3c	WespClientProvider::EspCreateProcessFilter::StartActivity	180098a71	180090ddc	WespClientProvider::Provider
180098a3c	WespClientProvider::EspCreateProcessFilter::StartActivity	180098a88	EXTERNAL:00000043	KERNEL32.DLL::GetCurrentThreadId
180098a3c	WespClientProvider::EspCreateProcessFilter::StartActivity	180098b21	180001090	_tlgWriteTransfer_EventWriteTransfer
180098a3c	WespClientProvider::EspCreateProcessFilter::StartActivity	180098b29	1800b9628	wil::ActivityBase<class_WespClientProvider,0,0,5,0,struct__TlgReflectorTag_Param0IsProviderType>::EnsureWatchingCurrentThread
180098a3c	WespClientProvider::EspCreateProcessFilter::StartActivity	180098b35	1800be0a0	__security_check_cookie
180098b60	WespClientProvider::EspCreateFileStreamFilter::StopActivity	180098cc1	EXTERNAL:00000010	KERNEL32.DLL::AcquireSRWLockExclusive
180098b60	WespClientProvider::EspCreateFileStreamFilter::StopActivity	180098cdc	EXTERNAL:0000000f	KERNEL32.DLL::ReleaseSRWLockExclusive
180098b60	WespClientProvider::EspCreateFileStreamFilter::StopActivity	180098ce2	180090ddc	WespClientProvider::Provider
180098b60	WespClientProvider::EspCreateFileStreamFilter::StopActivity	180098e74	1800016f8	_tlgWriteTemplate<long___cdecl(struct__tlgProvider_t_const*___ptr64,void_const*___ptr64,struct__GUID_const*___ptr64,struct__GUID_const*___ptr64,unsigned_int,struct__EVENT_DATA_DESCRIPTOR*___ptr64),&long___cdecl__tlgWriteTransfer_EventWriteTransfer(struct__tlgProvider_t_const*___ptr64,void_const*___ptr64,struct__GUID_const*___ptr64,struct__GUID_const*___ptr64,unsigned_int,struct__EVENT_DATA_DESCRIPTOR*___ptr64),struct__GUID_const*___ptr64,struct__GUID_const*___ptr64>::Write<struct__tlgWrapperByVal<8>,struct__tlgWrapperByVal<8>,struct__tlgWrapperByVal<4>,struct__tlgWrapSz<char>,struct__tlgWrapperByVal<4>,struct__tlgWrapSz<char>,struct__tlgWrapperByVal<4>,struct__tlgWrapSz<wchar_t>,struct__tlgWrapperByVal<4>,struct__tlgWrapSz<char>,struct__tlgWrapperByVal<4>,struct__tlgWrapSz<char>,struct__tlgWrapSz<wchar_t>,struct__tlgWrapperByVal<4>,struct__tlgWrapSz<char>,struct__tlgWrapSz<wchar_t>,struct__tlgWrapperByVal<4>,struct__tlgWrapperByVal<4>,struct__tlgWrapSz<char>_>
180098b60	WespClientProvider::EspCreateFileStreamFilter::StopActivity	180098e8d	EXTERNAL:00000010	KERNEL32.DLL::AcquireSRWLockExclusive
180098b60	WespClientProvider::EspCreateFileStreamFilter::StopActivity	180098ea8	EXTERNAL:0000000f	KERNEL32.DLL::ReleaseSRWLockExclusive
180098b60	WespClientProvider::EspCreateFileStreamFilter::StopActivity	180098eae	180090ddc	WespClientProvider::Provider
