1800d21c0	EspCreateVolumeFilter	long __fastcall EspCreateVolumeFilter(uint param_1, ESP_COMPARISON_TYPE param_2, void * param_3, undefined8 * param_4)
1800d23a0	EspCreateFileObjectFilter	long __fastcall EspCreateFileObjectFilter(uint param_1, ESP_COMPARISON_TYPE param_2, void * param_3, undefined8 * param_4)
1800d2580	EspCreateFileFilter	long __fastcall EspCreateFileFilter(uint param_1, ESP_COMPARISON_TYPE param_2, void * param_3, undefined8 * param_4)
1800d2760	EspCreateFileStreamFilter	long __fastcall EspCreateFileStreamFilter(uint param_1, ESP_COMPARISON_TYPE param_2, void * param_3, undefined8 * param_4)
1800d2940	EspCreateProcessFilter	long __fastcall EspCreateProcessFilter(uint param_1, ESP_COMPARISON_TYPE param_2, void * param_3, undefined8 * param_4)
1800d2b20	EspCreateThreadFilter	long __fastcall EspCreateThreadFilter(uint param_1, ESP_COMPARISON_TYPE param_2, void * param_3, undefined8 * param_4)
1800d2d00	EspCreateFilter	long __fastcall EspCreateFilter(ESP_COMPARISON_TYPE param_1, void * param_2, undefined8 * param_3)
1800d2ed0	EspRemoveEventQueueStateChangeCallback	int __fastcall EspRemoveEventQueueStateChangeCallback(longlong * param_1)
1800d3190	EspSetEventQueueStateChangeCallback	long __fastcall EspSetEventQueueStateChangeCallback(longlong * param_1, PVOID param_2, _RefCountBase * param_3, PortListener param_4, PortListener param_5)
1800d37a0	EspClearEventQueue	long __fastcall EspClearEventQueue(longlong * param_1)
1800d3a30	EspGetEventQueueId	undefined8 __fastcall EspGetEventQueueId(longlong * param_1, _GUID * param_2)
1800d3ba0	EspDisconnectEventQueue	int __fastcall EspDisconnectEventQueue(longlong * param_1)
1800d3ec0	EspOpenEventQueue	int __fastcall EspOpenEventQueue(longlong * param_1, _GUID * param_2, _RefCountBase * param_3)
1800d42f0	EspCloseEventQueue	long __fastcall EspCloseEventQueue(longlong * param_1)
1800d4520	EspConnectEventQueueWithIocp	int __fastcall EspConnectEventQueueWithIocp(undefined8 * param_1, uint param_2, undefined8 * param_3)
1800d4660	EspConnectEventQueueWithCallback	long __fastcall EspConnectEventQueueWithCallback(undefined8 * param_1, uint param_2, _func_void_ESP_EVENT_NOTIFICATION_ptr_void_ptr * param_3, void * param_4)
1800d4780	EspCreateEventQueue	int __fastcall EspCreateEventQueue(longlong * param_1, ulong * param_2, _RefCountBase * param_3)
1800d4c70	EspArmEventNotification	long __fastcall EspArmEventNotification(longlong * param_1, longlong param_2)
1800d4f40	EspFreeEventNotification	undefined __fastcall EspFreeEventNotification(ESP_EVENT_NOTIFICATION * param_1)
1800d5070	EspAllocateEventNotification	longlong __fastcall EspAllocateEventNotification(void)
1800d51a0	EspQueryClientDescriptor	long __fastcall EspQueryClientDescriptor(undefined8 * param_1, undefined8 * param_2, undefined8 param_3, __uint64 param_4)
1800d5510	EspEnumerateConnectedClients	long __fastcall EspEnumerateConnectedClients(uint * param_1, void * * param_2, undefined8 param_3, __uint64 param_4)
1800d5830	EspEnumerateRegisteredClients	long __fastcall EspEnumerateRegisteredClients(uint * param_1, void * * param_2, undefined8 param_3, __uint64 param_4)
1800d5b50	EspDisconnectClient	long __fastcall EspDisconnectClient(longlong * param_1)
1800d5df0	EspConnectClient	long __fastcall EspConnectClient(longlong * param_1, undefined8 * param_2)
1800d62f0	EspUnregisterClient	long __fastcall EspUnregisterClient(undefined8 * param_1)
1800d65e0	EspRegisterClient	ulonglong __fastcall EspRegisterClient(undefined8 * param_1)
1800d99c0	EspCppCloseEventQueueReference	undefined __fastcall EspCppCloseEventQueueReference(void * param_1)
1800d9a00	EspCppReferenceEventQueue	undefined8 __fastcall EspCppReferenceEventQueue(longlong * param_1, undefined8 * param_2, undefined8 * param_3)
1800d9ad0	EspCppGetRustRule	undefined8 __fastcall EspCppGetRustRule(longlong * param_1)
1800d9b10	EspCppCloseCollectionReference	undefined __fastcall EspCppCloseCollectionReference(void * param_1)
1800d9b50	EspCppReferenceCollection	undefined8 __fastcall EspCppReferenceCollection(longlong * param_1, undefined8 * param_2, undefined8 * param_3)
1800d9c20	EspCppFastFail	undefined __fastcall EspCppFastFail(void)
