caller_address	caller	callsite	callee_address	callee
1800765b0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadStart>::init_process_chain<wesp_lib::event::thread::ThreadStart>	1800770da	1802f1d00	fs::fileobject::AsFsFileObject::is_opened<fs::fileobject::FsFileObjectWithInstance>
1800765b0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadStart>::init_process_chain<wesp_lib::event::thread::ThreadStart>	1800770da	1802e7020	fs::fileobject::impl$10::is_opened
1800765b0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadStart>::init_process_chain<wesp_lib::event::thread::ThreadStart>	18007710e	1803b55e0	_guard_dispatch_icall
1800765b0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadStart>::init_process_chain<wesp_lib::event::thread::ThreadStart>	18007710e	180010280	fltmgr::callback::post_pnp_callback<wesp::EspState>
1800765b0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadStart>::init_process_chain<wesp_lib::event::thread::ThreadStart>	18007710e	1802e68c0	fs::fileobject::impl$10::is_post_cleanup
1800765b0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadStart>::init_process_chain<wesp_lib::event::thread::ThreadStart>	180077142	180079480	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::add_event_object_argument<wesp_lib::event::thread::ThreadTerminate>
1800765b0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadStart>::init_process_chain<wesp_lib::event::thread::ThreadStart>	1800771d9	18009c020	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadStart>::add_properties_query<wesp_lib::event::thread::ThreadStart>
1800765b0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadStart>::init_process_chain<wesp_lib::event::thread::ThreadStart>	1800772b6	1803b43e6	PsReferencePrimaryToken
1800765b0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadStart>::init_process_chain<wesp_lib::event::thread::ThreadStart>	1800772cd	1803b42fc	ObfDereferenceObject
1800765b0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadStart>::init_process_chain<wesp_lib::event::thread::ThreadStart>	18007732b	180077930	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadStart>::init_token_info_ptr<wesp_lib::event::thread::ThreadStart>
1800765b0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadStart>::init_process_chain<wesp_lib::event::thread::ThreadStart>	180077375	180079480	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::add_event_object_argument<wesp_lib::event::thread::ThreadTerminate>
1800765b0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadStart>::init_process_chain<wesp_lib::event::thread::ThreadStart>	1800773f4	18009c020	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadStart>::add_properties_query<wesp_lib::event::thread::ThreadStart>
1800765b0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadStart>::init_process_chain<wesp_lib::event::thread::ThreadStart>	1800774dc	1803b6ae0	alloc::raw_vec::RawVecInner<alloc::alloc::Global>::finish_grow<alloc::alloc::Global>
1800765b0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadStart>::init_process_chain<wesp_lib::event::thread::ThreadStart>	180077568	1803b6ae0	alloc::raw_vec::RawVecInner<alloc::alloc::Global>::finish_grow<alloc::alloc::Global>
1800765b0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadStart>::init_process_chain<wesp_lib::event::thread::ThreadStart>	1800775ed	1803b6ae0	alloc::raw_vec::RawVecInner<alloc::alloc::Global>::finish_grow<alloc::alloc::Global>
1800765b0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadStart>::init_process_chain<wesp_lib::event::thread::ThreadStart>	180077639	1803b6bd0	alloc::raw_vec::RawVec<fs::ealist::FsEaEntry,alloc::alloc::Global>::grow_one<fs::ealist::FsEaEntry,alloc::alloc::Global>
1800765b0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadStart>::init_process_chain<wesp_lib::event::thread::ThreadStart>	18007769b	1803b6ae0	alloc::raw_vec::RawVecInner<alloc::alloc::Global>::finish_grow<alloc::alloc::Global>
1800765b0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadStart>::init_process_chain<wesp_lib::event::thread::ThreadStart>	1800776f6	1803b6bd0	alloc::raw_vec::RawVec<fs::ealist::FsEaEntry,alloc::alloc::Global>::grow_one<fs::ealist::FsEaEntry,alloc::alloc::Global>
1800765b0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadStart>::init_process_chain<wesp_lib::event::thread::ThreadStart>	180077721	1803b6bd0	alloc::raw_vec::RawVec<fs::ealist::FsEaEntry,alloc::alloc::Global>::grow_one<fs::ealist::FsEaEntry,alloc::alloc::Global>
1800765b0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadStart>::init_process_chain<wesp_lib::event::thread::ThreadStart>	180077741	1803b6bd0	alloc::raw_vec::RawVec<fs::ealist::FsEaEntry,alloc::alloc::Global>::grow_one<fs::ealist::FsEaEntry,alloc::alloc::Global>
1800765b0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadStart>::init_process_chain<wesp_lib::event::thread::ThreadStart>	180077759	1803b6bd0	alloc::raw_vec::RawVec<fs::ealist::FsEaEntry,alloc::alloc::Global>::grow_one<fs::ealist::FsEaEntry,alloc::alloc::Global>
1800765b0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadStart>::init_process_chain<wesp_lib::event::thread::ThreadStart>	1800778ec	1803b55b0	__security_check_cookie
1800765b0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadStart>::init_process_chain<wesp_lib::event::thread::ThreadStart>	180077921	1803b6030	FUN_1803b6030
180077930	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadStart>::init_token_info_ptr<wesp_lib::event::thread::ThreadStart>	180077965	1803996a0	wesp_lib::notification::builder::NotificationBufferBuilder::try_reserve<wesp_api_types::internal::_ESP_EVENT_OBJECT_INTERNAL>
180077930	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadStart>::init_token_info_ptr<wesp_lib::event::thread::ThreadStart>	1800779a4	180079480	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::add_event_object_argument<wesp_lib::event::thread::ThreadTerminate>
180077930	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadStart>::init_token_info_ptr<wesp_lib::event::thread::ThreadStart>	180077a10	18009c020	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadStart>::add_properties_query<wesp_lib::event::thread::ThreadStart>
180077930	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadStart>::init_token_info_ptr<wesp_lib::event::thread::ThreadStart>	180077aee	1803b6ae0	alloc::raw_vec::RawVecInner<alloc::alloc::Global>::finish_grow<alloc::alloc::Global>
180077930	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadStart>::init_token_info_ptr<wesp_lib::event::thread::ThreadStart>	180077b0b	1803b55b0	__security_check_cookie
180077930	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadStart>::init_token_info_ptr<wesp_lib::event::thread::ThreadStart>	180077b45	1803b6bd0	alloc::raw_vec::RawVec<fs::ealist::FsEaEntry,alloc::alloc::Global>::grow_one<fs::ealist::FsEaEntry,alloc::alloc::Global>
180077b60	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_thread_info<wesp_lib::event::thread::ThreadTerminate>	180077bb7	1803998b0	wesp_lib::notification::builder::NotificationBufferBuilder::try_reserve<wesp_api_types::external::_ESP_FILE_OBJECT_INFO>
180077b60	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_thread_info<wesp_lib::event::thread::ThreadTerminate>	180077bd5	18035f7c0	wesp_lib::event::args::thread::ThreadArgument::owning_process
180077b60	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_thread_info<wesp_lib::event::thread::ThreadTerminate>	180077bfc	180077ed0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_process_chain<wesp_lib::event::thread::ThreadTerminate>
180077b60	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_thread_info<wesp_lib::event::thread::ThreadTerminate>	180077c79	180079480	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::add_event_object_argument<wesp_lib::event::thread::ThreadTerminate>
180077b60	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_thread_info<wesp_lib::event::thread::ThreadTerminate>	180077cf1	180091850	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::add_properties_query<wesp_lib::event::thread::ThreadTerminate>
180077b60	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_thread_info<wesp_lib::event::thread::ThreadTerminate>	180077d1e	180360560	wesp_lib::event::args::thread::ThreadArgument::token
180077b60	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_thread_info<wesp_lib::event::thread::ThreadTerminate>	180077d62	180079250	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_token_info_ptr<wesp_lib::event::thread::ThreadTerminate>
180077b60	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_thread_info<wesp_lib::event::thread::ThreadTerminate>	180077e62	1803b6ae0	alloc::raw_vec::RawVecInner<alloc::alloc::Global>::finish_grow<alloc::alloc::Global>
180077b60	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_thread_info<wesp_lib::event::thread::ThreadTerminate>	180077e7f	1803b55b0	__security_check_cookie
180077b60	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_thread_info<wesp_lib::event::thread::ThreadTerminate>	180077ec1	1803b6bd0	alloc::raw_vec::RawVec<fs::ealist::FsEaEntry,alloc::alloc::Global>::grow_one<fs::ealist::FsEaEntry,alloc::alloc::Global>
180077ed0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_process_chain<wesp_lib::event::thread::ThreadTerminate>	18007800b	18030dac0	wesp_lib::event::args::process::ProcessArgument::parent_process
180077ed0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_process_chain<wesp_lib::event::thread::ThreadTerminate>	180078196	1803998b0	wesp_lib::notification::builder::NotificationBufferBuilder::try_reserve<wesp_api_types::external::_ESP_FILE_OBJECT_INFO>
180077ed0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_process_chain<wesp_lib::event::thread::ThreadTerminate>	18007826b	18030d950	wesp_lib::event::args::process::ProcessArgument::image_file
180077ed0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_process_chain<wesp_lib::event::thread::ThreadTerminate>	1800782c1	180399cd0	wesp_lib::notification::builder::NotificationBufferBuilder::try_reserve<wesp_api_types::external::_ESP_FILE_STREAM_INFO>
180077ed0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_process_chain<wesp_lib::event::thread::ThreadTerminate>	180078313	180399cd0	wesp_lib::notification::builder::NotificationBufferBuilder::try_reserve<wesp_api_types::external::_ESP_FILE_STREAM_INFO>
180077ed0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_process_chain<wesp_lib::event::thread::ThreadTerminate>	180078359	18035e6f0	wesp_lib::event::args::filestream::FileStreamArgument::file
180077ed0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_process_chain<wesp_lib::event::thread::ThreadTerminate>	180078399	18035f170	wesp_lib::event::args::file::FileArgument::volume
180077ed0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_process_chain<wesp_lib::event::thread::ThreadTerminate>	1800783c4	180399cd0	wesp_lib::notification::builder::NotificationBufferBuilder::try_reserve<wesp_api_types::external::_ESP_FILE_STREAM_INFO>
180077ed0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_process_chain<wesp_lib::event::thread::ThreadTerminate>	180078416	1802ec150	wesp_lib::event::args::volume::VolumeArgument::disk
180077ed0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_process_chain<wesp_lib::event::thread::ThreadTerminate>	18007844a	1803996a0	wesp_lib::notification::builder::NotificationBufferBuilder::try_reserve<wesp_api_types::internal::_ESP_EVENT_OBJECT_INTERNAL>
180077ed0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_process_chain<wesp_lib::event::thread::ThreadTerminate>	1800784b2	180079480	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::add_event_object_argument<wesp_lib::event::thread::ThreadTerminate>
180077ed0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_process_chain<wesp_lib::event::thread::ThreadTerminate>	18007854f	180091850	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::add_properties_query<wesp_lib::event::thread::ThreadTerminate>
180077ed0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_process_chain<wesp_lib::event::thread::ThreadTerminate>	1800785c1	1803b6ae0	alloc::raw_vec::RawVecInner<alloc::alloc::Global>::finish_grow<alloc::alloc::Global>
180077ed0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_process_chain<wesp_lib::event::thread::ThreadTerminate>	18007869e	180079480	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::add_event_object_argument<wesp_lib::event::thread::ThreadTerminate>
180077ed0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_process_chain<wesp_lib::event::thread::ThreadTerminate>	18007872c	180091850	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::add_properties_query<wesp_lib::event::thread::ThreadTerminate>
180077ed0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_process_chain<wesp_lib::event::thread::ThreadTerminate>	18007881a	1803b55e0	_guard_dispatch_icall
180077ed0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_process_chain<wesp_lib::event::thread::ThreadTerminate>	18007881a	1802f1d00	fs::fileobject::AsFsFileObject::is_opened<fs::fileobject::FsFileObjectWithInstance>
180077ed0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_process_chain<wesp_lib::event::thread::ThreadTerminate>	18007881a	1802e7020	fs::fileobject::impl$10::is_opened
180077ed0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_process_chain<wesp_lib::event::thread::ThreadTerminate>	18007884c	1803b55e0	_guard_dispatch_icall
180077ed0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_process_chain<wesp_lib::event::thread::ThreadTerminate>	18007884c	180010280	fltmgr::callback::post_pnp_callback<wesp::EspState>
180077ed0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_process_chain<wesp_lib::event::thread::ThreadTerminate>	18007884c	1802e68c0	fs::fileobject::impl$10::is_post_cleanup
180077ed0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_process_chain<wesp_lib::event::thread::ThreadTerminate>	180078886	180079480	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::add_event_object_argument<wesp_lib::event::thread::ThreadTerminate>
180077ed0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_process_chain<wesp_lib::event::thread::ThreadTerminate>	18007891a	180091850	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::add_properties_query<wesp_lib::event::thread::ThreadTerminate>
180077ed0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_process_chain<wesp_lib::event::thread::ThreadTerminate>	1800789fa	1803b55e0	_guard_dispatch_icall
180077ed0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_process_chain<wesp_lib::event::thread::ThreadTerminate>	1800789fa	1802f1d00	fs::fileobject::AsFsFileObject::is_opened<fs::fileobject::FsFileObjectWithInstance>
180077ed0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_process_chain<wesp_lib::event::thread::ThreadTerminate>	1800789fa	1802e7020	fs::fileobject::impl$10::is_opened
180077ed0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_process_chain<wesp_lib::event::thread::ThreadTerminate>	180078a2e	1803b55e0	_guard_dispatch_icall
180077ed0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_process_chain<wesp_lib::event::thread::ThreadTerminate>	180078a2e	180010280	fltmgr::callback::post_pnp_callback<wesp::EspState>
180077ed0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_process_chain<wesp_lib::event::thread::ThreadTerminate>	180078a2e	1802e68c0	fs::fileobject::impl$10::is_post_cleanup
180077ed0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_process_chain<wesp_lib::event::thread::ThreadTerminate>	180078a62	180079480	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::add_event_object_argument<wesp_lib::event::thread::ThreadTerminate>
180077ed0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_process_chain<wesp_lib::event::thread::ThreadTerminate>	180078af9	180091850	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::add_properties_query<wesp_lib::event::thread::ThreadTerminate>
180077ed0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_process_chain<wesp_lib::event::thread::ThreadTerminate>	180078bd6	1803b43e6	PsReferencePrimaryToken
180077ed0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_process_chain<wesp_lib::event::thread::ThreadTerminate>	180078bed	1803b42fc	ObfDereferenceObject
180077ed0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_process_chain<wesp_lib::event::thread::ThreadTerminate>	180078c4b	180079250	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_token_info_ptr<wesp_lib::event::thread::ThreadTerminate>
180077ed0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_process_chain<wesp_lib::event::thread::ThreadTerminate>	180078c95	180079480	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::add_event_object_argument<wesp_lib::event::thread::ThreadTerminate>
180077ed0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_process_chain<wesp_lib::event::thread::ThreadTerminate>	180078d14	180091850	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::add_properties_query<wesp_lib::event::thread::ThreadTerminate>
180077ed0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_process_chain<wesp_lib::event::thread::ThreadTerminate>	180078dfc	1803b6ae0	alloc::raw_vec::RawVecInner<alloc::alloc::Global>::finish_grow<alloc::alloc::Global>
180077ed0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_process_chain<wesp_lib::event::thread::ThreadTerminate>	180078e88	1803b6ae0	alloc::raw_vec::RawVecInner<alloc::alloc::Global>::finish_grow<alloc::alloc::Global>
180077ed0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_process_chain<wesp_lib::event::thread::ThreadTerminate>	180078f0d	1803b6ae0	alloc::raw_vec::RawVecInner<alloc::alloc::Global>::finish_grow<alloc::alloc::Global>
180077ed0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_process_chain<wesp_lib::event::thread::ThreadTerminate>	180078f59	1803b6bd0	alloc::raw_vec::RawVec<fs::ealist::FsEaEntry,alloc::alloc::Global>::grow_one<fs::ealist::FsEaEntry,alloc::alloc::Global>
180077ed0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_process_chain<wesp_lib::event::thread::ThreadTerminate>	180078fbb	1803b6ae0	alloc::raw_vec::RawVecInner<alloc::alloc::Global>::finish_grow<alloc::alloc::Global>
180077ed0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_process_chain<wesp_lib::event::thread::ThreadTerminate>	180079016	1803b6bd0	alloc::raw_vec::RawVec<fs::ealist::FsEaEntry,alloc::alloc::Global>::grow_one<fs::ealist::FsEaEntry,alloc::alloc::Global>
180077ed0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_process_chain<wesp_lib::event::thread::ThreadTerminate>	180079041	1803b6bd0	alloc::raw_vec::RawVec<fs::ealist::FsEaEntry,alloc::alloc::Global>::grow_one<fs::ealist::FsEaEntry,alloc::alloc::Global>
180077ed0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_process_chain<wesp_lib::event::thread::ThreadTerminate>	180079061	1803b6bd0	alloc::raw_vec::RawVec<fs::ealist::FsEaEntry,alloc::alloc::Global>::grow_one<fs::ealist::FsEaEntry,alloc::alloc::Global>
180077ed0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_process_chain<wesp_lib::event::thread::ThreadTerminate>	180079079	1803b6bd0	alloc::raw_vec::RawVec<fs::ealist::FsEaEntry,alloc::alloc::Global>::grow_one<fs::ealist::FsEaEntry,alloc::alloc::Global>
180077ed0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_process_chain<wesp_lib::event::thread::ThreadTerminate>	18007920c	1803b55b0	__security_check_cookie
180077ed0	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_process_chain<wesp_lib::event::thread::ThreadTerminate>	180079241	1803b6030	FUN_1803b6030
180079250	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_token_info_ptr<wesp_lib::event::thread::ThreadTerminate>	180079285	1803996a0	wesp_lib::notification::builder::NotificationBufferBuilder::try_reserve<wesp_api_types::internal::_ESP_EVENT_OBJECT_INTERNAL>
180079250	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_token_info_ptr<wesp_lib::event::thread::ThreadTerminate>	1800792c4	180079480	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::add_event_object_argument<wesp_lib::event::thread::ThreadTerminate>
180079250	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_token_info_ptr<wesp_lib::event::thread::ThreadTerminate>	180079330	180091850	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::add_properties_query<wesp_lib::event::thread::ThreadTerminate>
180079250	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_token_info_ptr<wesp_lib::event::thread::ThreadTerminate>	18007940e	1803b6ae0	alloc::raw_vec::RawVecInner<alloc::alloc::Global>::finish_grow<alloc::alloc::Global>
180079250	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_token_info_ptr<wesp_lib::event::thread::ThreadTerminate>	18007942b	1803b55b0	__security_check_cookie
180079250	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::init_token_info_ptr<wesp_lib::event::thread::ThreadTerminate>	180079465	1803b6bd0	alloc::raw_vec::RawVec<fs::ealist::FsEaEntry,alloc::alloc::Global>::grow_one<fs::ealist::FsEaEntry,alloc::alloc::Global>
180079480	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::add_event_object_argument<wesp_lib::event::thread::ThreadTerminate>	1800794b6	1803996a0	wesp_lib::notification::builder::NotificationBufferBuilder::try_reserve<wesp_api_types::internal::_ESP_EVENT_OBJECT_INTERNAL>
180079480	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::add_event_object_argument<wesp_lib::event::thread::ThreadTerminate>	1800794d9	180369e40	enum2$<wesp_lib::event::args::EventObjectArgument>::as_event_object_internal
180079480	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::add_event_object_argument<wesp_lib::event::thread::ThreadTerminate>	1800795ad	1803b6ae0	alloc::raw_vec::RawVecInner<alloc::alloc::Global>::finish_grow<alloc::alloc::Global>
180079480	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::add_event_object_argument<wesp_lib::event::thread::ThreadTerminate>	1800795c7	1803b55b0	__security_check_cookie
180079480	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::add_event_object_argument<wesp_lib::event::thread::ThreadTerminate>	1800795fd	1803b6bd0	alloc::raw_vec::RawVec<fs::ealist::FsEaEntry,alloc::alloc::Global>::grow_one<fs::ealist::FsEaEntry,alloc::alloc::Global>
180079610	wesp_lib::notification::NotificationBuilder<wesp_lib::event::object_manager::ObHandleCreate>::init_thread_info<wesp_lib::event::object_manager::ObHandleCreate>	180079667	1803998b0	wesp_lib::notification::builder::NotificationBufferBuilder::try_reserve<wesp_api_types::external::_ESP_FILE_OBJECT_INFO>
180079610	wesp_lib::notification::NotificationBuilder<wesp_lib::event::object_manager::ObHandleCreate>::init_thread_info<wesp_lib::event::object_manager::ObHandleCreate>	180079685	18035f7c0	wesp_lib::event::args::thread::ThreadArgument::owning_process
180079610	wesp_lib::notification::NotificationBuilder<wesp_lib::event::object_manager::ObHandleCreate>::init_thread_info<wesp_lib::event::object_manager::ObHandleCreate>	1800796ac	180079980	wesp_lib::notification::NotificationBuilder<wesp_lib::event::object_manager::ObHandleCreate>::init_process_chain<wesp_lib::event::object_manager::ObHandleCreate>
180079610	wesp_lib::notification::NotificationBuilder<wesp_lib::event::object_manager::ObHandleCreate>::init_thread_info<wesp_lib::event::object_manager::ObHandleCreate>	180079729	180079480	wesp_lib::notification::NotificationBuilder<wesp_lib::event::thread::ThreadTerminate>::add_event_object_argument<wesp_lib::event::thread::ThreadTerminate>
180079610	wesp_lib::notification::NotificationBuilder<wesp_lib::event::object_manager::ObHandleCreate>::init_thread_info<wesp_lib::event::object_manager::ObHandleCreate>	1800797a1	180098830	wesp_lib::notification::NotificationBuilder<wesp_lib::event::object_manager::ObHandleCreate>::add_properties_query<wesp_lib::event::object_manager::ObHandleCreate>
180079610	wesp_lib::notification::NotificationBuilder<wesp_lib::event::object_manager::ObHandleCreate>::init_thread_info<wesp_lib::event::object_manager::ObHandleCreate>	1800797ce	180360560	wesp_lib::event::args::thread::ThreadArgument::token
